"Family","Donor","CS","OD","OD_median","relab","relab_median","BaseMedia"
"Desulfovibrionaceae",6,"Citrate",0.265,0.275,0.0047315115,0.00196762425,"BHI_10"
"Desulfovibrionaceae",7,"Citrate",0.275,0.275,0.0078077085,0.00196762425,"BHI_10"
"Desulfovibrionaceae",8,"Citrate",0.331,0.275,0.0007352,0.00196762425,"BHI_10"
"Desulfovibrionaceae",2,"Fructose",0.419,0.472,0.000359441,0.00088289775,"BHI_10"
"Desulfovibrionaceae",3,"Fructose",0.457,0.472,0.0006724645,0.00088289775,"BHI_10"
"Desulfovibrionaceae",4,"Fructose",0.5045,0.472,0.001093331,0.00088289775,"BHI_10"
"Desulfovibrionaceae",5,"Fructose",0.472,0.472,NA,0.00088289775,"BHI_10"
"Desulfovibrionaceae",6,"Fructose",0.474,0.472,0.01785471,0.00088289775,"BHI_10"
"Desulfovibrionaceae",7,"Fructose",0.4715,0.472,0.0016309455,0.00088289775,"BHI_10"
"Desulfovibrionaceae",8,"Fructose",0.5845,0.472,0.000362697,0.00088289775,"BHI_10"
"Desulfovibrionaceae",2,"Fucose",0.2855,0.3895,0.00047866,0.00228754625,"BHI_10"
"Desulfovibrionaceae",3,"Fucose",0.3585,0.3895,0.000762726,0.00228754625,"BHI_10"
"Desulfovibrionaceae",4,"Fucose",0.42,0.3895,0.002338894,0.00228754625,"BHI_10"
"Desulfovibrionaceae",5,"Fucose",0.4015,0.3895,NA,0.00228754625,"BHI_10"
"Desulfovibrionaceae",6,"Fucose",0.386,0.3895,0.00416449,0.00228754625,"BHI_10"
"Desulfovibrionaceae",7,"Fucose",0.3895,0.3895,0.0022361985,0.00228754625,"BHI_10"
"Desulfovibrionaceae",8,"Fucose",0.4085,0.3895,0.002539928,0.00228754625,"BHI_10"
"Desulfovibrionaceae",2,"Fumarate",0.2885,0.293,0.000444566,0.0027296705,"BHI_10"
"Desulfovibrionaceae",3,"Fumarate",0.2655,0.293,0.003161253,0.0027296705,"BHI_10"
"Desulfovibrionaceae",4,"Fumarate",0.329,0.293,0.002405829,0.0027296705,"BHI_10"
"Desulfovibrionaceae",5,"Fumarate",0.293,0.293,NA,0.0027296705,"BHI_10"
"Desulfovibrionaceae",6,"Fumarate",0.2685,0.293,0.003053512,0.0027296705,"BHI_10"
"Desulfovibrionaceae",7,"Fumarate",0.293,0.293,0.0058740035,0.0027296705,"BHI_10"
"Desulfovibrionaceae",8,"Fumarate",0.3175,0.293,0.001312271,0.0027296705,"BHI_10"
"Desulfovibrionaceae",2,"Galacticol",0.27,0.363,0.0006091695,0.0012017135,"BHI_10"
"Desulfovibrionaceae",3,"Galacticol",0.334,0.363,0.0012024535,0.0012017135,"BHI_10"
"Desulfovibrionaceae",4,"Galacticol",0.44,0.363,0.0012009735,0.0012017135,"BHI_10"
"Desulfovibrionaceae",5,"Galacticol",0.458,0.363,NA,0.0012017135,"BHI_10"
"Desulfovibrionaceae",6,"Galacticol",0.2565,0.363,0.0039787695,0.0012017135,"BHI_10"
"Desulfovibrionaceae",7,"Galacticol",0.42,0.363,0.0014992255,0.0012017135,"BHI_10"
"Desulfovibrionaceae",8,"Galacticol",0.363,0.363,0.0004105485,0.0012017135,"BHI_10"
"Desulfovibrionaceae",2,"Galactose",0.4275,0.459,0.000329392,0.0006096845,"BHI_10"
"Desulfovibrionaceae",3,"Galactose",0.4575,0.459,0.000655389,0.0006096845,"BHI_10"
"Desulfovibrionaceae",4,"Galactose",0.4945,0.459,0.000318756,0.0006096845,"BHI_10"
"Desulfovibrionaceae",5,"Galactose",0.5305,0.459,NA,0.0006096845,"BHI_10"
"Desulfovibrionaceae",6,"Galactose",0.459,0.459,0.010706398,0.0006096845,"BHI_10"
"Desulfovibrionaceae",7,"Galactose",0.433,0.459,0.002119046,0.0006096845,"BHI_10"
"Desulfovibrionaceae",8,"Galactose",0.531,0.459,0.00056398,0.0006096845,"BHI_10"
"Desulfovibrionaceae",2,"Glucose",0.424,0.491,0.000524178,0.000795725,"BHI_10"
"Desulfovibrionaceae",3,"Glucose",0.4665,0.491,0.000782626,0.000795725,"BHI_10"
"Desulfovibrionaceae",4,"Glucose",0.503,0.491,0.000808824,0.000795725,"BHI_10"
"Desulfovibrionaceae",5,"Glucose",0.5105,0.491,NA,0.000795725,"BHI_10"
"Desulfovibrionaceae",6,"Glucose",0.491,0.491,0.001470296,0.000795725,"BHI_10"
"Desulfovibrionaceae",7,"Glucose",0.381,0.491,0.001320916,0.000795725,"BHI_10"
"Desulfovibrionaceae",8,"Glucose",0.5805,0.491,0.000397323,0.000795725,"BHI_10"
"Desulfovibrionaceae",2,"Glycerol",0.2845,0.30725,0.000815656,0.0014693905,"BHI_10"
"Desulfovibrionaceae",3,"Glycerol",0.3405,0.30725,0.0014693905,0.0014693905,"BHI_10"
"Desulfovibrionaceae",4,"Glycerol",0.3185,0.30725,0.002233953,0.0014693905,"BHI_10"
"Desulfovibrionaceae",5,"Glycerol",0.333,0.30725,NA,0.0014693905,"BHI_10"
"Desulfovibrionaceae",6,"Glycerol",0.2635,0.30725,0.097944192,0.0014693905,"BHI_10"
"Desulfovibrionaceae",7,"Glycerol",0.296,0.30725,0.001319987,0.0014693905,"BHI_10"
"Desulfovibrionaceae",8,"Glycerol",NA,0.30725,NA,0.0014693905,"BHI_10"
"Desulfovibrionaceae",2,"Lactose",0.471,0.4885,0.0005871555,0.00072956075,"BHI_10"
"Desulfovibrionaceae",3,"Lactose",0.479,0.4885,0.000871966,0.00072956075,"BHI_10"
"Desulfovibrionaceae",4,"Lactose",0.4885,0.4885,0.00058072,0.00072956075,"BHI_10"
"Desulfovibrionaceae",5,"Lactose",0.489,0.4885,NA,0.00072956075,"BHI_10"
"Desulfovibrionaceae",6,"Lactose",0.527,0.4885,0.002523763,0.00072956075,"BHI_10"
"Desulfovibrionaceae",7,"Lactose",0.456,0.4885,0.001611905,0.00072956075,"BHI_10"
"Desulfovibrionaceae",8,"Lactose",0.544,0.4885,0.00052443,0.00072956075,"BHI_10"
"Desulfovibrionaceae",2,"Maltose",0.46,0.497,0.000288129,0.000726934,"BHI_10"
"Desulfovibrionaceae",3,"Maltose",0.497,0.497,0.000690218,0.000726934,"BHI_10"
"Desulfovibrionaceae",4,"Maltose",0.504,0.497,0.00076365,0.000726934,"BHI_10"
"Desulfovibrionaceae",5,"Maltose",0.4965,0.497,NA,0.000726934,"BHI_10"
"Desulfovibrionaceae",6,"Maltose",0.521,0.497,0.0020693535,0.000726934,"BHI_10"
"Desulfovibrionaceae",7,"Maltose",0.4605,0.497,0.001609696,0.000726934,"BHI_10"
"Desulfovibrionaceae",8,"Maltose",0.5665,0.497,0.000384525,0.000726934,"BHI_10"
"Desulfovibrionaceae",2,"Mannitol",0.521,0.5095,0.0003504975,0.00091662475,"BHI_10"
"Desulfovibrionaceae",3,"Mannitol",0.4475,0.5095,0.0009033825,0.00091662475,"BHI_10"
"Desulfovibrionaceae",4,"Mannitol",0.4975,0.5095,0.000929867,0.00091662475,"BHI_10"
"Desulfovibrionaceae",5,"Mannitol",0.5205,0.5095,NA,0.00091662475,"BHI_10"
"Desulfovibrionaceae",6,"Mannitol",0.4965,0.5095,0.016643331,0.00091662475,"BHI_10"
"Desulfovibrionaceae",7,"Mannitol",0.5095,0.5095,0.002976024,0.00091662475,"BHI_10"
"Desulfovibrionaceae",8,"Mannitol",0.5235,0.5095,0.000542005,0.00091662475,"BHI_10"
"Desulfovibrionaceae",2,"Mannose",0.4565,0.5305,0.000467206,0.0007528365,"BHI_10"
"Desulfovibrionaceae",3,"Mannose",0.4925,0.5305,0.0006759655,0.0007528365,"BHI_10"
"Desulfovibrionaceae",4,"Mannose",0.5305,0.5305,0.0008297075,0.0007528365,"BHI_10"
"Desulfovibrionaceae",5,"Mannose",0.5535,0.5305,NA,0.0007528365,"BHI_10"
"Desulfovibrionaceae",6,"Mannose",0.5705,0.5305,0.0015655525,0.0007528365,"BHI_10"
"Desulfovibrionaceae",7,"Mannose",0.5275,0.5305,0.0019259915,0.0007528365,"BHI_10"
"Desulfovibrionaceae",8,"Mannose",0.5635,0.5305,0.0005273335,0.0007528365,"BHI_10"
"Desulfovibrionaceae",2,"Melibiose",0.561,0.561,0.000414439,0.00070966975,"BHI_10"
"Desulfovibrionaceae",3,"Melibiose",0.603,0.561,0.000638887,0.00070966975,"BHI_10"
"Desulfovibrionaceae",4,"Melibiose",0.47,0.561,0.0007804525,0.00070966975,"BHI_10"
"Desulfovibrionaceae",5,"Melibiose",0.521,0.561,NA,0.00070966975,"BHI_10"
"Desulfovibrionaceae",6,"Melibiose",0.4965,0.561,0.0021591865,0.00070966975,"BHI_10"
"Desulfovibrionaceae",7,"Melibiose",0.683,0.561,0.0230158175,0.00070966975,"BHI_10"
"Desulfovibrionaceae",8,"Melibiose",0.5795,0.561,0.000498629,0.00070966975,"BHI_10"
"Desulfovibrionaceae",2,"Oxaloacetate",0.279,0.278,0.000377797,0.00261795575,"BHI_10"
"Desulfovibrionaceae",3,"Oxaloacetate",0.278,0.278,0.0030645555,0.00261795575,"BHI_10"
"Desulfovibrionaceae",4,"Oxaloacetate",0.247,0.278,0.002853339,0.00261795575,"BHI_10"
"Desulfovibrionaceae",5,"Oxaloacetate",0.269,0.278,NA,0.00261795575,"BHI_10"
"Desulfovibrionaceae",6,"Oxaloacetate",0.271,0.278,0.003310791,0.00261795575,"BHI_10"
"Desulfovibrionaceae",7,"Oxaloacetate",0.286,0.278,0.0023825725,0.00261795575,"BHI_10"
"Desulfovibrionaceae",8,"Oxaloacetate",0.314,0.278,0.0013647385,0.00261795575,"BHI_10"
"Desulfovibrionaceae",2,"Pyruvate",0.3315,0.309,0.0003447915,0.00099229475,"BHI_10"
"Desulfovibrionaceae",3,"Pyruvate",0.279,0.309,0.000946706,0.00099229475,"BHI_10"
"Desulfovibrionaceae",4,"Pyruvate",0.309,0.309,0.0010378835,0.00099229475,"BHI_10"
"Desulfovibrionaceae",5,"Pyruvate",0.3125,0.309,NA,0.00099229475,"BHI_10"
"Desulfovibrionaceae",6,"Pyruvate",0.2795,0.309,0.0022029835,0.00099229475,"BHI_10"
"Desulfovibrionaceae",7,"Pyruvate",0.2895,0.309,0.001989419,0.00099229475,"BHI_10"
"Desulfovibrionaceae",8,"Pyruvate",0.3765,0.309,0.0004478505,0.00099229475,"BHI_10"
"Desulfovibrionaceae",2,"Rhamnose",0.3735,0.355,0.0006563265,0.00238989975,"BHI_10"
"Desulfovibrionaceae",3,"Rhamnose",0.355,0.355,0.001028655,0.00238989975,"BHI_10"
"Desulfovibrionaceae",4,"Rhamnose",0.3535,0.355,0.003986568,0.00238989975,"BHI_10"
"Desulfovibrionaceae",5,"Rhamnose",0.3665,0.355,NA,0.00238989975,"BHI_10"
"Desulfovibrionaceae",6,"Rhamnose",0.297,0.355,0.0472530825,0.00238989975,"BHI_10"
"Desulfovibrionaceae",7,"Rhamnose",0.3405,0.355,0.002016338,0.00238989975,"BHI_10"
"Desulfovibrionaceae",8,"Rhamnose",0.379,0.355,0.0027634615,0.00238989975,"BHI_10"
"Desulfovibrionaceae",2,"Ribose",0.3435,0.3985,0.0006103925,0.000715904,"BHI_10"
"Desulfovibrionaceae",3,"Ribose",0.3725,0.3985,0.000651371,0.000715904,"BHI_10"
"Desulfovibrionaceae",4,"Ribose",0.3415,0.3985,0.000780437,0.000715904,"BHI_10"
"Desulfovibrionaceae",5,"Ribose",0.554,0.3985,NA,0.000715904,"BHI_10"
"Desulfovibrionaceae",6,"Ribose",0.4195,0.3985,0.024863976,0.000715904,"BHI_10"
"Desulfovibrionaceae",7,"Ribose",0.3985,0.3985,0.0030409825,0.000715904,"BHI_10"
"Desulfovibrionaceae",8,"Ribose",0.425,0.3985,0.0004654285,0.000715904,"BHI_10"
"Desulfovibrionaceae",2,"Sorbitol",0.484,0.4705,0.00033505,0.0009263705,"BHI_10"
"Desulfovibrionaceae",3,"Sorbitol",0.4135,0.4705,0.000931325,0.0009263705,"BHI_10"
"Desulfovibrionaceae",4,"Sorbitol",0.48,0.4705,0.000921416,0.0009263705,"BHI_10"
"Desulfovibrionaceae",5,"Sorbitol",0.4695,0.4705,NA,0.0009263705,"BHI_10"
"Desulfovibrionaceae",6,"Sorbitol",0.438,0.4705,0.0216247045,0.0009263705,"BHI_10"
"Desulfovibrionaceae",7,"Sorbitol",0.4705,0.4705,0.001989848,0.0009263705,"BHI_10"
"Desulfovibrionaceae",8,"Sorbitol",0.495,0.4705,0.000492638,0.0009263705,"BHI_10"
"Desulfovibrionaceae",2,"Succinate",0.227,0.2215,0.0009337965,0.00182364775,"BHI_10"
"Desulfovibrionaceae",3,"Succinate",0.1885,0.2215,0.002650702,0.00182364775,"BHI_10"
"Desulfovibrionaceae",4,"Succinate",0.2235,0.2215,0.0009965935,0.00182364775,"BHI_10"
"Desulfovibrionaceae",5,"Succinate",0.21,0.2215,NA,0.00182364775,"BHI_10"
"Desulfovibrionaceae",6,"Succinate",0.189,0.2215,0.0269856175,0.00182364775,"BHI_10"
"Desulfovibrionaceae",7,"Succinate",0.2215,0.2215,0.006192033,0.00182364775,"BHI_10"
"Desulfovibrionaceae",8,"Succinate",0.231,0.2215,0.000975034,0.00182364775,"BHI_10"
"Desulfovibrionaceae",2,"Sucrose",0.496,0.5285,0.0005687045,0.0008955665,"BHI_10"
"Desulfovibrionaceae",3,"Sucrose",0.5115,0.5285,0.001141595,0.0008955665,"BHI_10"
"Desulfovibrionaceae",4,"Sucrose",0.5975,0.5285,0.0005268765,0.0008955665,"BHI_10"
"Desulfovibrionaceae",5,"Sucrose",0.5285,0.5285,NA,0.0008955665,"BHI_10"
"Desulfovibrionaceae",6,"Sucrose",0.455,0.5285,0.0588445265,0.0008955665,"BHI_10"
"Desulfovibrionaceae",7,"Sucrose",0.6125,0.5285,0.0098397165,0.0008955665,"BHI_10"
"Desulfovibrionaceae",8,"Sucrose",0.661,0.5285,0.000649538,0.0008955665,"BHI_10"
"Desulfovibrionaceae",2,"ddH2O",0.207,0.207,0.001660178,0.00370638675,"BHI_10"
"Desulfovibrionaceae",3,"ddH2O",0.1965,0.207,0.005541831,0.00370638675,"BHI_10"
"Desulfovibrionaceae",4,"ddH2O",0.2175,0.207,0.0011327295,0.00370638675,"BHI_10"
"Desulfovibrionaceae",5,"ddH2O",0.205,0.207,NA,0.00370638675,"BHI_10"
"Desulfovibrionaceae",6,"ddH2O",0.2155,0.207,0.044482609,0.00370638675,"BHI_10"
"Desulfovibrionaceae",7,"ddH2O",0.188,0.207,0.0093205925,0.00370638675,"BHI_10"
"Desulfovibrionaceae",8,"ddH2O",0.2135,0.207,0.0018709425,0.00370638675,"BHI_10"
"Enterobacteriaceae",2,"Acetate",0.225,0.1965,0.1644139065,0.1644139065,"BHI_10"
"Enterobacteriaceae",3,"Acetate",0.159,0.1965,0.0836946985,0.1644139065,"BHI_10"
"Enterobacteriaceae",4,"Acetate",0.1965,0.1965,0.1670905355,0.1644139065,"BHI_10"
"Enterobacteriaceae",5,"Acetate",0.178,0.1965,0.1402888895,0.1644139065,"BHI_10"
"Enterobacteriaceae",6,"Acetate",0.1725,0.1965,0.264912263,0.1644139065,"BHI_10"
"Enterobacteriaceae",7,"Acetate",0.2025,0.1965,0.2820436025,0.1644139065,"BHI_10"
"Enterobacteriaceae",8,"Acetate",0.2035,0.1965,0.0946950345,0.1644139065,"BHI_10"
"Enterobacteriaceae",2,"Arabinose",0.459,0.474,0.7230497325,0.7230497325,"BHI_10"
"Enterobacteriaceae",3,"Arabinose",0.4385,0.474,0.748103078,0.7230497325,"BHI_10"
"Enterobacteriaceae",4,"Arabinose",0.474,0.474,0.702335845,0.7230497325,"BHI_10"
"Enterobacteriaceae",5,"Arabinose",0.493,0.474,0.733159156,0.7230497325,"BHI_10"
"Enterobacteriaceae",6,"Arabinose",0.5285,0.474,0.713434799,0.7230497325,"BHI_10"
"Enterobacteriaceae",7,"Arabinose",0.4635,0.474,0.730390531,0.7230497325,"BHI_10"
"Enterobacteriaceae",8,"Arabinose",0.5355,0.474,0.6055798935,0.7230497325,"BHI_10"
"Enterobacteriaceae",2,"Citrate",0.2775,0.275,0.325472642,0.4519293,"BHI_10"
"Enterobacteriaceae",3,"Citrate",0.2455,0.275,0.394130066,0.4519293,"BHI_10"
"Enterobacteriaceae",4,"Citrate",0.2705,0.275,0.4554231745,0.4519293,"BHI_10"
"Enterobacteriaceae",5,"Citrate",0.29,0.275,0.5627790785,0.4519293,"BHI_10"
"Enterobacteriaceae",6,"Citrate",0.265,0.275,0.447003148,0.4519293,"BHI_10"
"Enterobacteriaceae",7,"Citrate",0.275,0.275,0.4519293,0.4519293,"BHI_10"
"Enterobacteriaceae",8,"Citrate",0.331,0.275,0.500581692,0.4519293,"BHI_10"
"Enterobacteriaceae",2,"Fructose",0.419,0.472,0.6907225615,0.6962495955,"BHI_10"
"Enterobacteriaceae",3,"Fructose",0.457,0.472,0.721080743,0.6962495955,"BHI_10"
"Enterobacteriaceae",4,"Fructose",0.5045,0.472,0.6962495955,0.6962495955,"BHI_10"
"Enterobacteriaceae",5,"Fructose",0.472,0.472,0.6675402135,0.6962495955,"BHI_10"
"Enterobacteriaceae",6,"Fructose",0.474,0.472,0.7311104575,0.6962495955,"BHI_10"
"Enterobacteriaceae",7,"Fructose",0.4715,0.472,0.7527015755,0.6962495955,"BHI_10"
"Enterobacteriaceae",8,"Fructose",0.5845,0.472,0.46039806,0.6962495955,"BHI_10"
"Enterobacteriaceae",2,"Fucose",0.2855,0.3895,0.71125036,0.71125036,"BHI_10"
"Enterobacteriaceae",3,"Fucose",0.3585,0.3895,0.72803824,0.71125036,"BHI_10"
"Enterobacteriaceae",4,"Fucose",0.42,0.3895,0.6642273615,0.71125036,"BHI_10"
"Enterobacteriaceae",5,"Fucose",0.4015,0.3895,0.721809038,0.71125036,"BHI_10"
"Enterobacteriaceae",6,"Fucose",0.386,0.3895,0.71680846,0.71125036,"BHI_10"
"Enterobacteriaceae",7,"Fucose",0.3895,0.3895,0.655942478,0.71125036,"BHI_10"
"Enterobacteriaceae",8,"Fucose",0.4085,0.3895,0.596245536,0.71125036,"BHI_10"
"Enterobacteriaceae",2,"Fumarate",0.2885,0.293,0.373486536,0.5226421255,"BHI_10"
"Enterobacteriaceae",3,"Fumarate",0.2655,0.293,0.552335226,0.5226421255,"BHI_10"
"Enterobacteriaceae",4,"Fumarate",0.329,0.293,0.4692681015,0.5226421255,"BHI_10"
"Enterobacteriaceae",5,"Fumarate",0.293,0.293,0.6019158045,0.5226421255,"BHI_10"
"Enterobacteriaceae",6,"Fumarate",0.2685,0.293,0.577414492,0.5226421255,"BHI_10"
"Enterobacteriaceae",7,"Fumarate",0.293,0.293,0.5226421255,0.5226421255,"BHI_10"
"Enterobacteriaceae",8,"Fumarate",0.3175,0.293,0.3367884225,0.5226421255,"BHI_10"
"Enterobacteriaceae",2,"Galacticol",0.27,0.363,0.4326306745,0.392836155,"BHI_10"
"Enterobacteriaceae",3,"Galacticol",0.334,0.363,0.392836155,0.392836155,"BHI_10"
"Enterobacteriaceae",4,"Galacticol",0.44,0.363,0.5867966925,0.392836155,"BHI_10"
"Enterobacteriaceae",5,"Galacticol",0.458,0.363,0.7174781665,0.392836155,"BHI_10"
"Enterobacteriaceae",6,"Galacticol",0.2565,0.363,0.3760171735,0.392836155,"BHI_10"
"Enterobacteriaceae",7,"Galacticol",0.42,0.363,0.313433565,0.392836155,"BHI_10"
"Enterobacteriaceae",8,"Galacticol",0.363,0.363,0.3394463885,0.392836155,"BHI_10"
"Enterobacteriaceae",2,"Galactose",0.4275,0.459,0.551040514,0.617923033,"BHI_10"
"Enterobacteriaceae",3,"Galactose",0.4575,0.459,0.6730047225,0.617923033,"BHI_10"
"Enterobacteriaceae",4,"Galactose",0.4945,0.459,0.6655250925,0.617923033,"BHI_10"
"Enterobacteriaceae",5,"Galactose",0.5305,0.459,0.5871604815,0.617923033,"BHI_10"
"Enterobacteriaceae",6,"Galactose",0.459,0.459,0.617923033,0.617923033,"BHI_10"
"Enterobacteriaceae",7,"Galactose",0.433,0.459,0.740007063,0.617923033,"BHI_10"
"Enterobacteriaceae",8,"Galactose",0.531,0.459,0.5486685915,0.617923033,"BHI_10"
"Enterobacteriaceae",2,"Glucose",0.424,0.491,0.716027264,0.684395588,"BHI_10"
"Enterobacteriaceae",3,"Glucose",0.4665,0.491,0.543272925,0.684395588,"BHI_10"
"Enterobacteriaceae",4,"Glucose",0.503,0.491,0.684395588,0.684395588,"BHI_10"
"Enterobacteriaceae",5,"Glucose",0.5105,0.491,0.6565475955,0.684395588,"BHI_10"
"Enterobacteriaceae",6,"Glucose",0.491,0.491,0.692848009,0.684395588,"BHI_10"
"Enterobacteriaceae",7,"Glucose",0.381,0.491,0.699793004,0.684395588,"BHI_10"
"Enterobacteriaceae",8,"Glucose",0.5805,0.491,0.4687886575,0.684395588,"BHI_10"
"Enterobacteriaceae",2,"Glycerol",0.2845,0.30725,0.406018338,0.43360955575,"BHI_10"
"Enterobacteriaceae",3,"Glycerol",0.3405,0.30725,0.2987543155,0.43360955575,"BHI_10"
"Enterobacteriaceae",4,"Glycerol",0.3185,0.30725,0.4373414635,0.43360955575,"BHI_10"
"Enterobacteriaceae",5,"Glycerol",0.333,0.30725,0.5927115195,0.43360955575,"BHI_10"
"Enterobacteriaceae",6,"Glycerol",0.2635,0.30725,0.604467186,0.43360955575,"BHI_10"
"Enterobacteriaceae",7,"Glycerol",0.296,0.30725,0.429877648,0.43360955575,"BHI_10"
"Enterobacteriaceae",8,"Glycerol",NA,0.30725,NA,0.43360955575,"BHI_10"
"Enterobacteriaceae",2,"Lactose",0.471,0.4885,0.6419931065,0.6584073455,"BHI_10"
"Enterobacteriaceae",3,"Lactose",0.479,0.4885,0.579714846,0.6584073455,"BHI_10"
"Enterobacteriaceae",4,"Lactose",0.4885,0.4885,0.6584073455,0.6584073455,"BHI_10"
"Enterobacteriaceae",5,"Lactose",0.489,0.4885,0.698795498,0.6584073455,"BHI_10"
"Enterobacteriaceae",6,"Lactose",0.527,0.4885,0.695743041,0.6584073455,"BHI_10"
"Enterobacteriaceae",7,"Lactose",0.456,0.4885,0.7453086435,0.6584073455,"BHI_10"
"Enterobacteriaceae",8,"Lactose",0.544,0.4885,0.6018057195,0.6584073455,"BHI_10"
"Enterobacteriaceae",2,"Maltose",0.46,0.497,0.4736077005,0.512709364,"BHI_10"
"Enterobacteriaceae",3,"Maltose",0.497,0.497,0.5454105535,0.512709364,"BHI_10"
"Enterobacteriaceae",4,"Maltose",0.504,0.497,0.533047583,0.512709364,"BHI_10"
"Enterobacteriaceae",5,"Maltose",0.4965,0.497,0.512709364,0.512709364,"BHI_10"
"Enterobacteriaceae",6,"Maltose",0.521,0.497,0.43157746,0.512709364,"BHI_10"
"Enterobacteriaceae",7,"Maltose",0.4605,0.497,0.690426666,0.512709364,"BHI_10"
"Enterobacteriaceae",8,"Maltose",0.5665,0.497,0.336654895,0.512709364,"BHI_10"
"Enterobacteriaceae",2,"Mannitol",0.521,0.5095,0.7204666555,0.7366293375,"BHI_10"
"Enterobacteriaceae",3,"Mannitol",0.4475,0.5095,0.7829985115,0.7366293375,"BHI_10"
"Enterobacteriaceae",4,"Mannitol",0.4975,0.5095,0.72717035,0.7366293375,"BHI_10"
"Enterobacteriaceae",5,"Mannitol",0.5205,0.5095,0.7569239305,0.7366293375,"BHI_10"
"Enterobacteriaceae",6,"Mannitol",0.4965,0.5095,0.76399278,0.7366293375,"BHI_10"
"Enterobacteriaceae",7,"Mannitol",0.5095,0.5095,0.7366293375,0.7366293375,"BHI_10"
"Enterobacteriaceae",8,"Mannitol",0.5235,0.5095,0.6799170005,0.7366293375,"BHI_10"
"Enterobacteriaceae",2,"Mannose",0.4565,0.5305,0.7508502635,0.715486239,"BHI_10"
"Enterobacteriaceae",3,"Mannose",0.4925,0.5305,0.7144497655,0.715486239,"BHI_10"
"Enterobacteriaceae",4,"Mannose",0.5305,0.5305,0.715486239,0.715486239,"BHI_10"
"Enterobacteriaceae",5,"Mannose",0.5535,0.5305,0.7020238805,0.715486239,"BHI_10"
"Enterobacteriaceae",6,"Mannose",0.5705,0.5305,0.73161745,0.715486239,"BHI_10"
"Enterobacteriaceae",7,"Mannose",0.5275,0.5305,0.7655657095,0.715486239,"BHI_10"
"Enterobacteriaceae",8,"Mannose",0.5635,0.5305,0.6280659475,0.715486239,"BHI_10"
"Enterobacteriaceae",2,"Melibiose",0.561,0.561,0.6074730365,0.5938760315,"BHI_10"
"Enterobacteriaceae",3,"Melibiose",0.603,0.561,0.308464011,0.5938760315,"BHI_10"
"Enterobacteriaceae",4,"Melibiose",0.47,0.561,0.5938760315,0.5938760315,"BHI_10"
"Enterobacteriaceae",5,"Melibiose",0.521,0.561,0.688998029,0.5938760315,"BHI_10"
"Enterobacteriaceae",6,"Melibiose",0.4965,0.561,0.6728354515,0.5938760315,"BHI_10"
"Enterobacteriaceae",7,"Melibiose",0.683,0.561,0.2114279245,0.5938760315,"BHI_10"
"Enterobacteriaceae",8,"Melibiose",0.5795,0.561,0.440883438,0.5938760315,"BHI_10"
"Enterobacteriaceae",2,"Oxaloacetate",0.279,0.278,0.5650864395,0.532938986,"BHI_10"
"Enterobacteriaceae",3,"Oxaloacetate",0.278,0.278,0.448328781,0.532938986,"BHI_10"
"Enterobacteriaceae",4,"Oxaloacetate",0.247,0.278,0.548045899,0.532938986,"BHI_10"
"Enterobacteriaceae",5,"Oxaloacetate",0.269,0.278,0.6224617965,0.532938986,"BHI_10"
"Enterobacteriaceae",6,"Oxaloacetate",0.271,0.278,0.5313885615,0.532938986,"BHI_10"
"Enterobacteriaceae",7,"Oxaloacetate",0.286,0.278,0.5063855935,0.532938986,"BHI_10"
"Enterobacteriaceae",8,"Oxaloacetate",0.314,0.278,0.532938986,0.532938986,"BHI_10"
"Enterobacteriaceae",2,"Pyruvate",0.3315,0.309,0.615212177,0.615212177,"BHI_10"
"Enterobacteriaceae",3,"Pyruvate",0.279,0.309,0.5807607925,0.615212177,"BHI_10"
"Enterobacteriaceae",4,"Pyruvate",0.309,0.309,0.692690721,0.615212177,"BHI_10"
"Enterobacteriaceae",5,"Pyruvate",0.3125,0.309,0.685110767,0.615212177,"BHI_10"
"Enterobacteriaceae",6,"Pyruvate",0.2795,0.309,0.646272195,0.615212177,"BHI_10"
"Enterobacteriaceae",7,"Pyruvate",0.2895,0.309,0.604248457,0.615212177,"BHI_10"
"Enterobacteriaceae",8,"Pyruvate",0.3765,0.309,0.5118280045,0.615212177,"BHI_10"
"Enterobacteriaceae",2,"Rhamnose",0.3735,0.355,0.617077678,0.641798954,"BHI_10"
"Enterobacteriaceae",3,"Rhamnose",0.355,0.355,0.691345431,0.641798954,"BHI_10"
"Enterobacteriaceae",4,"Rhamnose",0.3535,0.355,0.641798954,0.641798954,"BHI_10"
"Enterobacteriaceae",5,"Rhamnose",0.3665,0.355,0.7200590945,0.641798954,"BHI_10"
"Enterobacteriaceae",6,"Rhamnose",0.297,0.355,0.544670716,0.641798954,"BHI_10"
"Enterobacteriaceae",7,"Rhamnose",0.3405,0.355,0.655902902,0.641798954,"BHI_10"
"Enterobacteriaceae",8,"Rhamnose",0.379,0.355,0.599376773,0.641798954,"BHI_10"
"Enterobacteriaceae",2,"Ribose",0.3435,0.3985,0.6736886785,0.588090193,"BHI_10"
"Enterobacteriaceae",3,"Ribose",0.3725,0.3985,0.574905704,0.588090193,"BHI_10"
"Enterobacteriaceae",4,"Ribose",0.3415,0.3985,0.7179411885,0.588090193,"BHI_10"
"Enterobacteriaceae",5,"Ribose",0.554,0.3985,0.2997574235,0.588090193,"BHI_10"
