Strain,Time,AA,CS,spp_short,spp_short_2,Family,Fam_col
Flavonifractor plautii,1,0.000433422,Oxaloacetate,F. plautii,Fp,Ruminococcaceae,deepskyblue4
Flavonifractor plautii,1,0.000547045,Pyruvate,F. plautii,Fp,Ruminococcaceae,deepskyblue4
Flavonifractor plautii,1,0.000433157,Rhamnose,F. plautii,Fp,Ruminococcaceae,deepskyblue4
Flavonifractor plautii,1,0.000375765,Ribose,F. plautii,Fp,Ruminococcaceae,deepskyblue4
Flavonifractor plautii,5,0.000357777,Galactitol,F. plautii,Fp,Ruminococcaceae,deepskyblue4
Flavonifractor plautii,5,0.000428431,Galactose,F. plautii,Fp,Ruminococcaceae,deepskyblue4
Flavonifractor plautii,5,0,Glucose,F. plautii,Fp,Ruminococcaceae,deepskyblue4
Flavonifractor plautii,5,0.000261071,Glycerol,F. plautii,Fp,Ruminococcaceae,deepskyblue4
Flavonifractor plautii,5,0.000307788,Lactose,F. plautii,Fp,Ruminococcaceae,deepskyblue4
Flavonifractor plautii,10,0.001695895,Citrate,F. plautii,Fp,Ruminococcaceae,deepskyblue4
Flavonifractor plautii,10,0.001010158,Fructose,F. plautii,Fp,Ruminococcaceae,deepskyblue4
Flavonifractor plautii,10,0.000943143,Fucose,F. plautii,Fp,Ruminococcaceae,deepskyblue4
Flavonifractor plautii,10,0.000964566,Fumarate,F. plautii,Fp,Ruminococcaceae,deepskyblue4
Flavonifractor plautii,10,0.002053515,Galactitol,F. plautii,Fp,Ruminococcaceae,deepskyblue4
Flavonifractor plautii,10,0.001120503,Galactose,F. plautii,Fp,Ruminococcaceae,deepskyblue4
Flavonifractor plautii,10,0.001237523,Glucose,F. plautii,Fp,Ruminococcaceae,deepskyblue4
Flavonifractor plautii,10,0.000885188,Glycerol,F. plautii,Fp,Ruminococcaceae,deepskyblue4
Flavonifractor plautii,24,0.002952882,Arabinose,F. plautii,Fp,Ruminococcaceae,deepskyblue4
Flavonifractor plautii,24,0.003521564,Citrate,F. plautii,Fp,Ruminococcaceae,deepskyblue4
Flavonifractor plautii,2,0.000477435,Acetate,F. plautii,Fp,Ruminococcaceae,deepskyblue4
Flavonifractor plautii,2,0.000461108,Arabinose,F. plautii,Fp,Ruminococcaceae,deepskyblue4
Flavonifractor plautii,24,0.001435869,Fumarate,F. plautii,Fp,Ruminococcaceae,deepskyblue4
Flavonifractor plautii,24,0.002304278,Galactitol,F. plautii,Fp,Ruminococcaceae,deepskyblue4
Flavonifractor plautii,24,0.001769756,Galactose,F. plautii,Fp,Ruminococcaceae,deepskyblue4
Flavonifractor plautii,24,0.001811922,Glucose,F. plautii,Fp,Ruminococcaceae,deepskyblue4
Flavonifractor plautii,24,0.001173427,Glycerol,F. plautii,Fp,Ruminococcaceae,deepskyblue4
Flavonifractor plautii,3,0.000272027,Melibiose,F. plautii,Fp,Ruminococcaceae,deepskyblue4
Flavonifractor plautii,3,0.000215274,Oxaloacetate,F. plautii,Fp,Ruminococcaceae,deepskyblue4
Flavonifractor plautii,2,0.000436488,Glucose,F. plautii,Fp,Ruminococcaceae,deepskyblue4
Flavonifractor plautii,2,0.000407328,Glycerol,F. plautii,Fp,Ruminococcaceae,deepskyblue4
Flavonifractor plautii,2,0.000520897,Mannitol,F. plautii,Fp,Ruminococcaceae,deepskyblue4
Flavonifractor plautii,2,0.000523853,Mannose,F. plautii,Fp,Ruminococcaceae,deepskyblue4
Flavonifractor plautii,2,0.000457196,Melibiose,F. plautii,Fp,Ruminococcaceae,deepskyblue4
Flavonifractor plautii,2,0.000411121,Oxaloacetate,F. plautii,Fp,Ruminococcaceae,deepskyblue4
Flavonifractor plautii,2,0.000438935,Pyruvate,F. plautii,Fp,Ruminococcaceae,deepskyblue4
Flavonifractor plautii,7,0.000432831,Lactose,F. plautii,Fp,Ruminococcaceae,deepskyblue4
Flavonifractor plautii,2,0.000419323,Ribose,F. plautii,Fp,Ruminococcaceae,deepskyblue4
Flavonifractor plautii,6,0.000473947,Galactitol,F. plautii,Fp,Ruminococcaceae,deepskyblue4
Flavonifractor plautii,6,0.00044497,Galactose,F. plautii,Fp,Ruminococcaceae,deepskyblue4
Flavonifractor plautii,6,0.000373563,Glucose,F. plautii,Fp,Ruminococcaceae,deepskyblue4
Flavonifractor plautii,6,0.000334753,Glycerol,F. plautii,Fp,Ruminococcaceae,deepskyblue4
Flavonifractor plautii,6,0.00054155,Lactose,F. plautii,Fp,Ruminococcaceae,deepskyblue4
Flavonifractor plautii,12,0.001705253,Acetate,F. plautii,Fp,Ruminococcaceae,deepskyblue4
Flavonifractor plautii,12,0.001247646,Fructose,F. plautii,Fp,Ruminococcaceae,deepskyblue4
Flavonifractor plautii,12,0.001046763,Fucose,F. plautii,Fp,Ruminococcaceae,deepskyblue4
Flavonifractor plautii,12,0.001111556,Fumarate,F. plautii,Fp,Ruminococcaceae,deepskyblue4
Flavonifractor plautii,12,0.001734138,Galactitol,F. plautii,Fp,Ruminococcaceae,deepskyblue4
Flavonifractor plautii,12,0.000450586,Galactose,F. plautii,Fp,Ruminococcaceae,deepskyblue4
Flavonifractor plautii,12,0.001405666,Glucose,F. plautii,Fp,Ruminococcaceae,deepskyblue4
Flavonifractor plautii,12,0.000902595,Glycerol,F. plautii,Fp,Ruminococcaceae,deepskyblue4
Flavonifractor plautii,34,0.001814871,Arabinose,F. plautii,Fp,Ruminococcaceae,deepskyblue4
Flavonifractor plautii,34,0.003728177,Citrate,F. plautii,Fp,Ruminococcaceae,deepskyblue4
Flavonifractor plautii,34,0.001252235,Fructose,F. plautii,Fp,Ruminococcaceae,deepskyblue4
Flavonifractor plautii,3,0.00044138,Acetate,F. plautii,Fp,Ruminococcaceae,deepskyblue4
Flavonifractor plautii,3,0.000281744,Arabinose,F. plautii,Fp,Ruminococcaceae,deepskyblue4
Flavonifractor plautii,34,0.003150081,Galactitol,F. plautii,Fp,Ruminococcaceae,deepskyblue4
Flavonifractor plautii,34,0.002036438,Galactose,F. plautii,Fp,Ruminococcaceae,deepskyblue4
Flavonifractor plautii,34,0.002188991,Glucose,F. plautii,Fp,Ruminococcaceae,deepskyblue4
Flavonifractor plautii,34,0.000814111,Glycerol,F. plautii,Fp,Ruminococcaceae,deepskyblue4
Flavonifractor plautii,34,0.00155906,Lactose,F. plautii,Fp,Ruminococcaceae,deepskyblue4
Flavonifractor plautii,34,0.001209169,Maltose,F. plautii,Fp,Ruminococcaceae,deepskyblue4
Flavonifractor plautii,3,0.000300233,Galactose,F. plautii,Fp,Ruminococcaceae,deepskyblue4
Flavonifractor plautii,3,0.00033607,Glucose,F. plautii,Fp,Ruminococcaceae,deepskyblue4
Flavonifractor plautii,3,0.000305884,Maltose,F. plautii,Fp,Ruminococcaceae,deepskyblue4
Flavonifractor plautii,3,0.000248534,Mannitol,F. plautii,Fp,Ruminococcaceae,deepskyblue4
Flavonifractor plautii,3,0.000375517,Mannose,F. plautii,Fp,Ruminococcaceae,deepskyblue4
Flavonifractor plautii,2,0.00058354,Fumarate,F. plautii,Fp,Ruminococcaceae,deepskyblue4
Flavonifractor plautii,2,0.000446442,Galactitol,F. plautii,Fp,Ruminococcaceae,deepskyblue4
Flavonifractor plautii,3,0.000318358,Pyruvate,F. plautii,Fp,Ruminococcaceae,deepskyblue4
Flavonifractor plautii,3,0.000210008,Rhamnose,F. plautii,Fp,Ruminococcaceae,deepskyblue4
Flavonifractor plautii,7,0.000471793,Fumarate,F. plautii,Fp,Ruminococcaceae,deepskyblue4
Flavonifractor plautii,7,0.000734179,Galactitol,F. plautii,Fp,Ruminococcaceae,deepskyblue4
Flavonifractor plautii,7,0.000365924,Galactose,F. plautii,Fp,Ruminococcaceae,deepskyblue4
Flavonifractor plautii,7,0.000538891,Glucose,F. plautii,Fp,Ruminococcaceae,deepskyblue4
Flavonifractor plautii,7,0.000214834,Glycerol,F. plautii,Fp,Ruminococcaceae,deepskyblue4
Flavonifractor plautii,6,0.000403362,Fructose,F. plautii,Fp,Ruminococcaceae,deepskyblue4
Flavonifractor plautii,16,0.003055655,Citrate,F. plautii,Fp,Ruminococcaceae,deepskyblue4
Flavonifractor plautii,16,0.002304252,Fructose,F. plautii,Fp,Ruminococcaceae,deepskyblue4
Flavonifractor plautii,16,0.001101647,Fucose,F. plautii,Fp,Ruminococcaceae,deepskyblue4
Flavonifractor plautii,16,0.001381713,Fumarate,F. plautii,Fp,Ruminococcaceae,deepskyblue4
Flavonifractor plautii,16,0.002860794,Galactitol,F. plautii,Fp,Ruminococcaceae,deepskyblue4
Flavonifractor plautii,16,0.000918195,Galactose,F. plautii,Fp,Ruminococcaceae,deepskyblue4
Flavonifractor plautii,16,0.001492665,Glucose,F. plautii,Fp,Ruminococcaceae,deepskyblue4
Flavonifractor plautii,0.5,0.000328857,Glycerol,F. plautii,Fp,Ruminococcaceae,deepskyblue4
Flavonifractor plautii,0.5,0.000545565,Lactose,F. plautii,Fp,Ruminococcaceae,deepskyblue4
Flavonifractor plautii,4,0.000292189,Acetate,F. plautii,Fp,Ruminococcaceae,deepskyblue4
Flavonifractor plautii,4,0.000223616,Arabinose,F. plautii,Fp,Ruminococcaceae,deepskyblue4
Flavonifractor plautii,4,0.000223476,Citrate,F. plautii,Fp,Ruminococcaceae,deepskyblue4
Flavonifractor plautii,0.5,0.000319086,Oxaloacetate,F. plautii,Fp,Ruminococcaceae,deepskyblue4
Flavonifractor plautii,0.5,0.000371735,Pyruvate,F. plautii,Fp,Ruminococcaceae,deepskyblue4
Flavonifractor plautii,0.5,0.000387042,Rhamnose,F. plautii,Fp,Ruminococcaceae,deepskyblue4
Flavonifractor plautii,0.5,0.000370501,Ribose,F. plautii,Fp,Ruminococcaceae,deepskyblue4
Flavonifractor plautii,0.5,0.000466117,Sorbitol,F. plautii,Fp,Ruminococcaceae,deepskyblue4
Flavonifractor plautii,0.5,0.000442476,Succinate,F. plautii,Fp,Ruminococcaceae,deepskyblue4
Flavonifractor plautii,0.5,0.00051304,Sucrose,F. plautii,Fp,Ruminococcaceae,deepskyblue4
Flavonifractor plautii,4,0.000154701,Glycerol,F. plautii,Fp,Ruminococcaceae,deepskyblue4
Flavonifractor plautii,8,0.000487273,Arabinose,F. plautii,Fp,Ruminococcaceae,deepskyblue4
Flavonifractor plautii,8,0.000810624,Citrate,F. plautii,Fp,Ruminococcaceae,deepskyblue4
Flavonifractor plautii,8,0.000815098,Fructose,F. plautii,Fp,Ruminococcaceae,deepskyblue4
Flavonifractor plautii,8,0.000657875,Fucose,F. plautii,Fp,Ruminococcaceae,deepskyblue4
Flavonifractor plautii,8,0.000463597,Fumarate,F. plautii,Fp,Ruminococcaceae,deepskyblue4
Flavonifractor plautii,8,0.001138985,Galactitol,F. plautii,Fp,Ruminococcaceae,deepskyblue4
